hotel	city	location	zone	star	mgrgroup	brand	openyear	roomquantity	ratingoverall	ratingroom	ratingatmosphere	ratingservice	ratingcostbenefit	fromrailway	fromairport	fromcitycenter	fromrailway2	fromairport2	fromcitycenter2	lat	lon	diy_breakfast	west_breakfast	chi_breakfast
75072	2	122	4	4	0	0	2005-08-01	85	3.4207	3.4974	3.4582	3.3937	3.3337	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
75415	2	128	872	5	0	0	2010-01-01	189	4.4771	4.5729	4.5293	4.4108	4.3953	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
76108	2	114	762	2	0	0	2007-01-01	88	3.8542	3.6713	4.3796	3.7917	3.5741	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
76269	2	119	359	2	0	0	2003-01-01	101	4.825	4.9	4.9	4.8	4.7	NULL	NULL	NULL	NULL	NULL	NULL	31.25390625	121.56713104248047	NULL	NULL	NULL
76276	2	133	874	5	0	0	2010-04-01	204	4.381	4.5247	4.31	4.3218	4.3675	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
76346	2	119	361	5	32	24	2010-04-01	384	4.6888	4.8127	4.5514	4.6688	4.7222	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
76374	2	119	360	2	0	0	2010-06-01	172	3.19	3.1361	3.3468	3.2853	2.9919	NULL	NULL	NULL	NULL	NULL	NULL	31.211015701293945	121.61907958984375	NULL	NULL	NULL
76542	2	119	358	5	162	2	2010-04-01	301	4.5882	4.6863	4.5098	4.6013	4.5556	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
76689	2	120	365	5	559	589	2010-05-01	348	4.5473	4.5914	4.5511	4.5086	4.5381	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
77473	2	113	989	4	0	0	2010-08-01	13	4.5615	4.5973	4.7162	4.5324	4.4	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	88
77746	2	119	22	5	0	0	2011-01-01	120	4.1483	4.2156	4.2626	4.128	3.987	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	68	68
78523	2	113	7	3	5	49	2009-10-01	145	4.1961	4.2018	4.4732	4.1481	3.9612	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
78992	2	116	985	4	0	0	2010-02-01	255	4.0748	4.1309	4.1974	4.0547	3.9162	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
79083	2	113	7	3	10	8	2010-06-01	76	4.2737	4.3372	4.3985	4.3159	4.0434	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
79622	2	126	991	2	5	48	2010-05-01	97	4.1891	4.2089	4.3987	4.1582	3.9905	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
80105	2	119	360	2	0	0	2005-09-01	98	3.4513	3.5271	3.5271	3.3971	3.3538	NULL	NULL	NULL	NULL	NULL	NULL	31.216350555419922	121.6008071899414	NULL	NULL	NULL
80126	2	133	874	2	0	0	2010-03-01	67	4.2228	4.2826	4.2174	4.3261	4.0652	NULL	NULL	NULL	NULL	NULL	NULL	30.84113311767578	121.5312271118164	NULL	NULL	NULL
80280	2	119	22	2	281	160	2010-04-01	109	4.3901	4.3874	4.5314	4.3835	4.2579	NULL	NULL	NULL	NULL	NULL	NULL	31.21718978881836	121.53916931152344	NULL	NULL	NULL
80301	2	114	762	2	0	0	2007-01-01	70	3.8582	3.7381	4.4607	3.6242	3.6097	NULL	NULL	NULL	NULL	NULL	NULL	31.22333526611328	121.42334747314453	NULL	NULL	35
80483	2	134	1052	2	321	168	2010-03-01	69	3.9403	4.0227	3.7841	4.0114	3.9432	NULL	NULL	NULL	NULL	NULL	NULL	31.634899139404297	121.39248657226562	NULL	NULL	NULL
83024	2	114	16	2	0	0	2010-11-01	45	3.926	3.8776	4.1786	3.9235	3.7245	NULL	NULL	NULL	NULL	NULL	NULL	31.224777221679688	121.44154357910156	NULL	NULL	NULL
83122	2	114	762	2	0	0	2005-01-01	50	3.8829	3.7428	4.4581	3.724	3.6069	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
83374	2	118	366	2	321	168	2009-11-01	200	4.2508	4.2496	4.3783	4.2496	4.1256	NULL	NULL	NULL	NULL	NULL	NULL	31.276935577392578	121.46051788330078	NULL	NULL	NULL
83451	2	119	359	2	1	110	2012-05-01	82	4.2296	4.36	4.0208	4.3488	4.1888	NULL	NULL	NULL	NULL	NULL	NULL	31.258346557617188	121.55728149414062	NULL	NULL	NULL
83850	2	114	762	2	0	0	2007-01-01	50	3.8604	3.7287	4.3596	3.7445	3.6088	NULL	NULL	NULL	NULL	NULL	NULL	31.223331451416016	121.42333984375	NULL	NULL	NULL
85159	2	115	14	3	0	0	2007-06-01	26	4.3803	4.4115	4.6185	4.3142	4.1771	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
85509	2	114	4	2	5	48	2009-05-01	55	4.2172	4.2783	4.2247	4.2803	4.0855	NULL	NULL	NULL	NULL	NULL	NULL	31.208072662353516	121.41594696044922	NULL	NULL	NULL
85684	2	126	991	2	321	168	2010-01-01	89	4.1124	4.1275	4.2215	4.151	3.9497	NULL	NULL	NULL	NULL	NULL	NULL	30.73029136657715	121.34464263916016	NULL	NULL	NULL
85768	2	114	762	2	0	0	2005-01-01	60	3.9027	3.7377	4.4672	3.7787	3.627	NULL	NULL	NULL	NULL	NULL	NULL	31.223249435424805	121.42330169677734	NULL	NULL	NULL
86020	2	114	762	2	0	0	2008-01-01	80	3.8218	3.7026	4.3795	3.6051	3.6	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
86405	2	119	13784	4	32	21	2011-03-01	386	4.3902	4.5912	4.1776	4.3493	4.4429	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
87056	2	122	1106	2	3	44	2011-01-01	137	4.0469	4.1057	4.0511	4.0938	3.9371	NULL	NULL	NULL	NULL	NULL	NULL	31.052474975585938	121.41529846191406	NULL	NULL	NULL
87238	2	120	981	2	1	110	2013-03-01	77	4.3435	4.4415	4.3789	4.3229	4.2306	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
87399	2	119	359	3	0	0	2011-03-01	230	4.2381	4.3619	4.1048	4.2683	4.2175	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
87910	2	120	365	2	0	0	2008-07-01	120	4.0366	4.1258	4.0016	4.1147	3.9045	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
88547	2	123	4207	2	373	390	2010-03-01	59	4.0328	4.0884	4.0455	4.0631	3.9343	NULL	NULL	NULL	NULL	NULL	NULL	31.29229736328125	121.31464385986328	NULL	NULL	NULL
88617	2	120	366	3	0	0	2009-05-01	28	3.435	3.54	3.52	3.435	3.245	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
90360	2	112	16	3	0	0	2004-12-01	100	4.0773	3.942	4.5378	4.0088	3.8207	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
90458	2	115	14	5	0	0	2010-09-01	15	3.975	4.0	4.3	3.9	3.7	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	297	NULL
91438	2	122	364	3	0	0	2010-12-01	82	4.1003	4.2189	4.1326	4.0789	3.9705	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
93923	2	114	4	2	0	0	2011-05-01	51	3.9508	3.939	4.0945	3.9882	3.7815	NULL	NULL	NULL	NULL	NULL	NULL	31.218822479248047	121.3984375	NULL	NULL	NULL
97724	2	120	986	4	0	0	2011-05-01	82	4.2607	4.3251	4.2388	4.185	4.294	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
98046	2	134	1052	2	321	168	2010-07-01	69	3.8829	3.9459	3.9189	3.9505	3.7162	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
98816	2	116	118	5	317	158	1934-01-01	248	4.4986	4.5301	4.7494	4.4507	4.2641	4.0	15.5	3.0	0.5	0.5	0.5	NULL	NULL	NULL	NULL	NULL
99096	2	115	988	4	162	1	2007-12-01	197	4.1289	4.1557	4.3444	4.0541	3.9614	7.0	15.0	4.0	3.0	3.0	3.0	NULL	NULL	NULL	NULL	NULL
99684	2	117	871	3	0	0	2011-05-01	57	4.0151	4.0172	4.1638	4.0431	3.8362	NULL	NULL	NULL	NULL	NULL	NULL	31.40596580505371	121.49014282226562	NULL	NULL	NULL
105998	2	120	365	3	0	0	2011-09-01	42	3.3837	3.4373	3.3505	3.3244	3.4228	NULL	NULL	NULL	NULL	NULL	NULL	31.266014099121094	121.40143585205078	NULL	NULL	NULL
108007	2	119	22	4	0	0	2011-09-01	183	4.4102	4.4403	4.4906	4.383	4.3268	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
110534	2	115	118	3	290	53	2010-05-01	134	4.4607	4.4609	4.5837	4.452	4.3463	5.0	15.0	1.0	0.5	0.5	0.5	NULL	NULL	NULL	NULL	NULL
114482	2	122	10907	2	3	44	2011-10-01	107	4.1764	4.223	4.1564	4.2379	4.0882	NULL	NULL	NULL	NULL	NULL	NULL	31.113359451293945	121.37258911132812	NULL	NULL	NULL
115119	2	118	19	2	322	132	2009-06-01	149	4.0255	4.1311	4.0925	4.0394	3.8391	NULL	NULL	NULL	NULL	NULL	NULL	31.260875701904297	121.46029663085938	NULL	NULL	NULL
115182	2	116	985	2	322	132	2010-07-01	95	3.966	4.0479	4.073	3.9975	3.7456	NULL	NULL	NULL	NULL	NULL	NULL	31.28640365600586	121.47547912597656	NULL	NULL	NULL
115252	2	119	13775	2	322	132	2011-10-01	79	4.184	4.283	4.0629	4.3145	4.0755	NULL	NULL	NULL	NULL	NULL	NULL	31.2254581451416	121.69563293457031	NULL	NULL	NULL
115259	2	120	365	2	322	132	2007-09-01	119	4.0095	4.0242	4.1503	4.0535	3.81	NULL	NULL	NULL	NULL	NULL	NULL	31.249696731567383	121.42498779296875	NULL	NULL	NULL
115280	2	121	368	2	322	132	2007-10-01	122	4.0381	4.0199	4.3196	4.0438	3.7692	NULL	NULL	NULL	NULL	NULL	NULL	31.285717010498047	121.53546905517578	NULL	NULL	NULL
115357	2	112	981	2	322	132	2009-12-01	86	3.9648	3.9854	4.085	4.0995	3.6893	NULL	NULL	NULL	NULL	NULL	NULL	31.247970581054688	121.45313262939453	NULL	NULL	NULL
115483	2	113	988	2	322	132	2008-06-01	73	4.0803	4.1267	4.1871	4.0964	3.9112	NULL	NULL	NULL	NULL	NULL	NULL	31.20376205444336	121.47274780273438	NULL	NULL	NULL
116407	2	119	2878	5	32	23	2011-11-01	330	4.4522	4.6134	4.4897	4.2434	4.4622	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
116806	2	116	985	2	281	160	2011-11-01	141	4.0219	4.0448	4.2582	4.0482	3.7367	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
120250	2	112	981	3	5	49	2011-12-01	205	4.4119	4.4969	4.445	4.3575	4.3483	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
121489	2	121	368	2	0	0	2011-03-01	70	4.0363	4.0506	4.2117	4.0269	3.8562	NULL	NULL	NULL	NULL	NULL	NULL	31.317747116088867	121.5406723022461	NULL	NULL	NULL
121650	2	133	874	2	1	110	2011-12-01	96	4.4395	4.4286	4.553	4.4677	4.3088	NULL	NULL	NULL	NULL	NULL	NULL	30.920320510864258	121.4888916015625	NULL	NULL	15
121797	2	125	841	2	1	110	2011-12-01	119	4.3197	4.3925	4.2963	4.3688	4.2213	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	18
127509	2	123	4207	5	32	23	2012-09-01	414	4.5315	4.6929	4.3214	4.5262	4.5857	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
127761	2	113	987	2	5	105	2006-08-01	41	3.7053	3.7263	3.8526	3.7053	3.5368	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
128524	2	115	28	2	5	105	2011-08-01	62	3.6586	3.5613	4.2151	3.572	3.286	NULL	NULL	NULL	NULL	NULL	NULL	31.235488891601562	121.48461151123047	NULL	NULL	NULL
129091	2	125	841	2	0	0	2012-05-01	38	4.0472	4.1678	4.0629	3.993	3.965	NULL	NULL	NULL	NULL	NULL	NULL	31.118995666503906	121.26884460449219	NULL	NULL	20
129315	2	134	1052	2	291	50	2012-01-01	67	4.2119	4.3704	4.144	4.2222	4.1111	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
129840	2	121	369	3	0	0	1999-06-01	55	4.0083	4.01	4.2067	4.08	3.7367	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
130344	2	119	22	4	0	0	2007-11-01	173	4.0203	4.0632	4.1129	3.8918	4.0132	20.0	25.0	10.0	4.0	4.0	4.0	NULL	NULL	NULL	NULL	NULL
131723	2	119	22	2	0	0	2012-03-01	39	3.5216	3.4547	3.7968	3.5091	3.326	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
133039	2	134	1052	2	0	0	2010-01-01	250	3.9889	4.1379	4.0936	3.867	3.8571	NULL	NULL	NULL	NULL	NULL	NULL	31.469173431396484	121.85417175292969	NULL	NULL	NULL
133487	2	116	984	2	1	110	2012-04-01	160	4.1899	4.2646	4.3013	4.1987	3.9948	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
133718	2	113	989	4	0	0	1991-01-01	140	4.2295	4.265	4.5332	4.1203	3.9994	7.0	10.0	5.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
133837	2	119	360	2	373	390	2011-06-01	56	3.7195	3.8504	3.5014	3.8947	3.6316	NULL	NULL	NULL	NULL	NULL	NULL	31.226633071899414	121.61492919921875	NULL	NULL	NULL
134530	2	119	361	2	5	48	NULL	113	4.0576	4.2662	3.7698	4.1942	4.0	NULL	NULL	NULL	NULL	NULL	NULL	31.14043617248535	121.49931335449219	NULL	NULL	NULL
134754	2	114	4	2	281	160	2012-04-01	40	4.4208	4.4228	4.5866	4.4282	4.2456	NULL	NULL	NULL	NULL	NULL	NULL	31.196279525756836	121.37773132324219	NULL	NULL	NULL
134789	2	122	10907	2	1	110	2012-03-01	120	4.2953	4.3647	4.284	4.3347	4.198	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
135293	2	122	364	3	5	49	2012-04-01	103	4.3394	4.4302	4.3343	4.3643	4.2287	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
135622	2	121	369	3	0	0	2011-05-01	50	4.122	4.2195	4.061	4.1585	4.0488	NULL	NULL	NULL	NULL	NULL	NULL	31.26325035095215	121.52656555175781	NULL	NULL	NULL
136420	2	119	361	2	322	132	2012-05-01	76	4.285	4.38	4.2609	4.3989	4.1002	NULL	NULL	NULL	NULL	NULL	NULL	31.193401336669922	121.52694702148438	NULL	NULL	NULL
136686	2	122	842	5	0	0	2012-01-01	265	4.5022	4.6246	4.3523	4.4667	4.5652	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
136973	2	113	364	3	0	0	2011-03-01	83	4.1609	4.351	4.1114	4.1058	4.0752	NULL	NULL	NULL	NULL	NULL	NULL	31.177104949951172	121.40023803710938	NULL	20	20
137001	2	119	22	2	1	110	2012-05-01	111	4.2323	4.3178	4.1963	4.271	4.1442	NULL	NULL	NULL	NULL	NULL	NULL	31.222328186035156	121.52474212646484	NULL	NULL	NULL
137680	2	122	12287	2	5	664	2011-11-01	47	3.6986	3.7376	3.6241	3.8227	3.6099	NULL	NULL	NULL	NULL	NULL	NULL	31.210372924804688	121.2901840209961	NULL	NULL	NULL
138282	2	119	22	2	281	160	2012-05-01	35	3.7088	3.7458	3.8408	3.7737	3.4749	NULL	NULL	NULL	NULL	NULL	NULL	31.231172561645508	121.52657318115234	NULL	NULL	NULL
138877	2	112	982	4	0	0	2008-01-01	120	3.9788	3.9163	4.555	3.7678	3.6762	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
139948	2	120	981	2	0	0	2008-01-01	71	3.38	3.36	3.6267	3.3067	3.2267	NULL	NULL	NULL	NULL	NULL	NULL	31.24382781982422	121.44197082519531	NULL	NULL	NULL
169614	2	115	28	3	0	0	1994-01-01	40	4.3627	4.3453	4.599	4.3602	4.1463	NULL	NULL	NULL	NULL	NULL	NULL	31.242958068847656	121.48298645019531	NULL	NULL	NULL
216045	2	119	360	2	0	0	2012-08-01	100	4.1215	4.2834	4.0634	4.0832	4.056	NULL	NULL	NULL	NULL	NULL	NULL	31.20784568786621	121.61915588378906	NULL	NULL	NULL
225866	2	116	985	4	0	0	2012-06-01	227	4.3465	4.5463	4.3253	4.2539	4.2606	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
232138	2	119	379	2	0	0	2010-01-01	16	4.194	4.152	4.632	4.024	3.968	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
252452	2	118	19	2	0	0	2005-01-01	80	3.4567	3.3723	3.7835	3.3766	3.2944	NULL	NULL	NULL	NULL	NULL	NULL	31.268085479736328	121.47335815429688	NULL	NULL	NULL
340435	2	113	364	5	22	19	2012-08-01	373	4.6709	4.8102	4.4014	4.7367	4.7354	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
344999	2	113	990	4	368	377	1997-08-01	344	4.4264	4.4823	4.5471	4.3776	4.2986	NULL	NULL	8.0	NULL	NULL	NULL	NULL	NULL	NULL	100	NULL
345034	2	118	19	5	0	0	2008-12-01	298	4.388	4.5164	4.311	4.3652	4.3593	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
345062	2	119	358	5	368	377	2011-05-01	282	4.3268	4.5079	4.1144	4.301	4.3837	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
345741	2	119	359	3	263	152	2012-03-01	203	4.31	4.485	4.0	4.3965	4.3586	NULL	NULL	NULL	NULL	NULL	NULL	31.268310546875	121.68401336669922	NULL	NULL	NULL
346105	2	122	4	2	0	0	2012-03-01	60	3.7923	3.8058	3.9209	3.8165	3.6259	NULL	NULL	NULL	NULL	NULL	NULL	31.191762924194336	121.37505340576172	NULL	NULL	NULL
346182	2	114	762	2	0	0	2012-04-01	41	3.9482	3.9939	4.0	3.8537	3.9451	NULL	NULL	NULL	NULL	NULL	NULL	31.23297691345215	121.43280029296875	NULL	NULL	NULL
346280	2	119	359	2	0	0	2004-12-01	40	4.044	4.0929	4.269	4.019	3.7952	NULL	NULL	NULL	NULL	NULL	NULL	31.276887893676758	121.59309387207031	NULL	NULL	NULL
346392	2	115	28	5	131	70	2005-06-01	520	4.6382	4.679	4.7941	4.5556	4.524	5.0	14.0	0.5	0.5	0.5	0.5	NULL	NULL	NULL	NULL	NULL
347316	2	115	28	5	37	30	2006-12-08	761	4.6796	4.7197	4.8086	4.619	4.5709	3.0	13.0	NULL	0.5	0.5	0.5	NULL	NULL	NULL	NULL	NULL
353812	2	119	379	2	0	0	2010-10-01	32	3.5986	3.5385	3.774	3.7163	3.3654	NULL	NULL	NULL	NULL	NULL	NULL	31.207311630249023	121.55333709716797	NULL	NULL	NULL
365124	2	115	28	2	0	0	2012-11-01	21	4.4912	4.6212	4.3257	4.5664	4.4513	NULL	NULL	NULL	NULL	NULL	NULL	31.23767852783203	121.48686218261719	NULL	NULL	NULL
370213	2	120	366	2	373	390	2009-10-01	68	3.6883	3.6733	3.86	3.7067	3.5133	NULL	NULL	NULL	NULL	NULL	NULL	31.2679386138916	121.4437484741211	NULL	NULL	NULL
373055	2	119	13775	2	5	105	2014-01-01	42	3.9704	4.1183	3.8817	4.1075	3.7742	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
374427	2	123	4207	2	0	0	2010-10-01	50	4.0505	4.1151	4.1038	4.0717	3.9113	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
374448	2	112	16	5	134	60	2008-04-01	467	4.6642	4.7119	4.7956	4.5666	4.5827	NULL	NULL	3.0	NULL	NULL	NULL	NULL	NULL	NULL	208	NULL
374455	2	120	981	4	32	21	2003-01-01	290	4.3781	4.4403	4.3913	4.4334	4.2475	NULL	NULL	5.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
374917	2	118	19	5	10	37	2010-07-01	283	4.487	4.5859	4.4685	4.4483	4.4454	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
375239	2	115	14	5	7	138	1989-01-01	582	4.4751	4.5317	4.644	4.4137	4.3108	4.5	12.0	2.0	1.0	1.0	1.0	NULL	NULL	NULL	NULL	NULL
375246	2	113	7	4	7	138	1993-01-01	455	4.4836	4.5183	4.6704	4.4389	4.3068	9.5	9.0	7.0	1.0	1.0	1.0	NULL	NULL	NULL	NULL	NULL
375386	2	114	4	2	281	160	2012-11-01	59	3.8349	3.8674	4.0462	3.8152	3.611	NULL	NULL	NULL	NULL	NULL	NULL	31.219444274902344	121.37442779541016	NULL	NULL	NULL
375540	2	115	118	5	134	61	1929-08-01	270	4.788	4.8322	4.8604	4.7274	4.7318	4.5	15.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
378529	2	122	4	4	0	0	2009-01-01	157	4.0959	4.1291	4.1905	4.0935	3.9706	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
387251	2	119	359	3	0	0	2008-09-01	240	4.3504	4.4637	4.3318	4.3284	4.2778	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
391367	2	112	16	5	134	60	2008-04-01	467	4.6642	4.7119	4.7956	4.5666	4.5827	NULL	NULL	3.0	NULL	NULL	NULL	NULL	NULL	NULL	208	NULL
392718	2	119	358	5	37	12	2012-12-01	451	4.5147	4.7375	4.1069	4.5353	4.6792	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
